Fecha instalación,Fecha de registro,ID del proyecto,Código del sistema,Comunidad,Municipio,Coordenadas,Tecnología,Fotos de SCALLs,Enlace Fotos en Google Drive,Número de beneficiarios / habitantes,Número de mujeres,Número de hombres,Número de niños,Número de niñas,Colaborador principal,Otro colaborador ,Financiador,Otro(s) financiador(es),Proyecto / Ministración ,Tipo de proyecto,Año (NO EDITEN),Mes (NO EDITEN
2025-09-08,,202406011,02-23-08-19,El Verde,San Diego de la Unión,,Filtro - Aguadapt,,,,1,3,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,9
2025-11-29,,202507004,02-23-08-20,Los Lugo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,4,1,2,2,Grupo motivador de San Pedro de la Sierra,Caminos de Agua,Amistad Canada,Caminos de Agua,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-07-30,,202406003,02-23-08-22,San Agustín,San Diego de la Unión,,Filtro - Aguadapt,,,,2,2,1,1,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,7
2025-11-29,,202507003,02-23-08-23,Peña Colorada,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,,2,Grupo motivador de San Pedro de la Sierra,Caminos de Agua,Amistad Canada,Caminos de Agua,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-17,,202508002,02-23-08-24,Catalán del Refugio (Catalanes),San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,3,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-09-08,,202406013,02-23-08-27,Palma Gorda,San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,,2,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,9
2025-07-30,,202406002,02-23-08-29,Barranca de Cano,San Diego de la Unión,,Filtro - Aguadapt,,,,1,,2,1,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,7
2025-07-25,,202106001,02-23-08-30,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,3,4,,,SECOPA,Caminos de Agua,FGRA - Fundación Gonzalo Río Arronte,,Agua y Salud,Cosecha de agua de lluvia,2025,7
2025-07-30,,202405006,02-23-08-31,Príncipes,San Diego de la Unión,,Filtro - Aguadapt,,,,1,,2,1,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,7
2025-09-08,,202406009,02-23-08-32,El Peñón,San Diego de la Unión,,Filtro - Aguadapt,,,,2,1,3,2,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,9
2025-11-29,,202507003,02-23-08-33,Peña Colorada,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,,1,Grupo motivador de San Pedro de la Sierra,Caminos de Agua,Amistad Canada,Caminos de Agua,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-17,,202508003,02-23-08-34,Catalán del Refugio (Catalanes),San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,0,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-29,,202507003,02-23-08-36,Peña Colorada,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,2,,,Grupo motivador de San Pedro de la Sierra,Caminos de Agua,Amistad Canada,Caminos de Agua,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-07-25,,100001001,02-23-08-37,Tepozanes,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,2,,1,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,7
2025-07-30,,202406006,02-23-08-38,San José de Gracia,San Diego de la Unión,,Filtro - Aguadapt,,,,2,2,2,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,7
2025-07-30,,202406003,02-23-08-39,San Agustín,San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,2,1,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,7
2025-07-25,,202106001,02-23-08-40,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,3,2,,1,SECOPA,Caminos de Agua,FGRA - Fundación Gonzalo Río Arronte,,Agua y Salud,Cosecha de agua de lluvia,2025,7
2025-07-30,,202405006,02-23-08-43,Príncipes,San Diego de la Unión,,Filtro - Aguadapt,,,,1,,,2,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,7
2025-09-08,,202406010,02-23-08-45,Guanajuatito,San Diego de la Unión,,Filtro - Aguadapt,,,,1,3,1,2,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,9
2025-07-25,,100001001,02-23-08-46,Galancillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,1,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,7
2025-11-29,,202507003,02-23-08-47,Peña Colorada,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,1,,,Grupo motivador de San Pedro de la Sierra,Caminos de Agua,Amistad Canada,Caminos de Agua,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-07-25,,100001001,02-23-08-49,Tepozanes,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,,,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,7
2025-07-30,,202406003,02-23-08-51,San Agustín,San Diego de la Unión,,Filtro - Aguadapt,,,,4,,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,7
2026-02-09,,202509001,02-23-08-52,Noria de Catalán,San Diego de la Unión,,Filtro - Aguadapt,,,,2,1,,2,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2026,2
2025-11-17,,202508001,02-23-08-53,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-30,,202507002,02-23-08-55,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,,,Grupo motivador de San Pedro de la Sierra,Caminos de Agua,Amistad Canada,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2026-02-09,,202509001,02-23-08-56,Noria de Catalán,San Diego de la Unión,,Filtro - Aguadapt,,,,1,2,,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2026,2
2025-07-30,,202406003,02-23-08-57,San Agustín,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,2,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,7
2025-07-25,,202106001,02-23-08-59,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,,,,SECOPA,Caminos de Agua,FGRA - Fundación Gonzalo Río Arronte,,Agua y Salud,Cosecha de agua de lluvia,2025,7
2025-07-25,,202106001,02-23-08-60,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,1,,SECOPA,Caminos de Agua,FGRA - Fundación Gonzalo Río Arronte,,Agua y Salud,Cosecha de agua de lluvia,2025,7
2025-07-25,,100001001,02-23-08-61,Galancillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,3,1,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,7
2025-09-08,,202407009,02-23-08-63,La Palencia del Saucito,San Diego de la Unión,,Filtro - Aguadapt,,,,3,3,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,9
2025-11-17,,202508002,02-23-08-64,Catalán del Refugio (Catalanes),San Diego de la Unión,,Filtro - Aguadapt,,,,3,1,1,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-29,,202507003,02-23-08-65,Peña Colorada,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,,1,Grupo motivador de San Pedro de la Sierra,Caminos de Agua,Amistad Canada,Caminos de Agua,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-07-30,,202406003,02-23-08-67,San Agustín,San Diego de la Unión,,Filtro - Aguadapt,,,,5,1,3,2,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,7
2025-11-17,,202508001,02-23-08-68,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,2,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-26,,202503005,02-23-08-69,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,1,1,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-19,,202503005,02-23-08-70,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,1,0,0,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-19,,202503005,02-23-08-71,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,3,6,,,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-17,,202508002,02-23-08-72,Catalán del Refugio (Catalanes),San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,0,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-07-03,,202406015,02-23-08-78,San Juan Pan de Arriba,San Diego de la Unión,,Filtro - Aguadapt,,,,2,2,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,7
2026-02-24,,202011002,02-23-08-78,Matancillas (Puerto de Matancillas),San Luis de la Paz,,Filtro - Aguadapt,,,,1,1,1,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,Agua y Salud,Cosecha de agua de lluvia,2026,2
2025-11-19,,202503005,02-23-08-79,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,0,1,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-19,,202503005,02-23-08-80,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,1,0,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2026-02-18,,202202012,02-23-08-81,La Ciénega,San Luis de la Paz,,Filtro - Aguadapt,,,,3,2,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,Agua y Salud,Cosecha de agua de lluvia,2026,2
2025-11-17,,202508001,02-23-08-82,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-10-16,,202207009,02-23-08-83,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,,1,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,Agua y Salud,Cosecha de agua de lluvia,2025,10
2026-02-18,,100001001,02-23-08-84,Santa Bárbara,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,2,1,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2026,2
2025-11-19,,202503005,02-23-08-85,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,,,,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-17,,202508001,02-23-08-86,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-09-08,,202407008,02-23-08-88,La Granja,San Diego de la Unión,,Filtro - Aguadapt,,,,1,,,2,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,9
2025-11-19,,202503005,02-23-08-89,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,1,,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-17,,202508002,02-23-08-91,Catalán del Refugio (Catalanes),San Diego de la Unión,,Filtro - Aguadapt,,,,3,1,3,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-10-03,,202504001,02-23-08-94,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,1,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 3,Cosecha de agua de lluvia,2025,10
2025-11-19,,202503005,02-23-08-96,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,4,2,,1,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-17,,202508002,02-23-09-01,Catalán del Refugio (Catalanes),San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,1,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-17,,202508002,02-23-09-04,Catalán del Refugio (Catalanes),San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,3,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-19,,202503005,02-23-09-07,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,,,,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-17,,202508003,02-23-09-08,Catalán del Refugio (Catalanes),San Diego de la Unión,,Filtro - Aguadapt,,,,2,1,0,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-19,,202503005,02-23-09-09,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,3,1,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2026-02-24,,202202014,02-23-09-11,Las Negritas,San Luis de la Paz,,Filtro - Aguadapt,,,,1,1,1,2,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,Agua y Salud,Cosecha de agua de lluvia,2026,2
2025-10-16,,100001003,02-23-09-12,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,2,,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,10
2025-11-17,,202508002,02-23-09-15,Catalán del Refugio (Catalanes),San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,2,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-29,,202507004,02-23-09-19,Los Lugo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,2,2,Grupo motivador de San Pedro de la Sierra,Caminos de Agua,Amistad Canada,Caminos de Agua,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-19,,202503005,02-23-09-21,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,3,1,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-19,,202503005,02-23-09-27,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,2,1,0,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-19,,202503005,02-23-09-28,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,1,3,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-19,,202503005,02-23-09-34,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,0,0,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-19,,202503005,02-23-09-55,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,,1,,,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-17,,202508002,02-23-09-57,Catalán del Refugio (Catalanes),San Diego de la Unión,,Filtro - Aguadapt,,,,2,0,0,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-17,,202508001,02-23-09-57,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,2,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-19,,202503005,02-23-09-71,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,,1,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2026-02-18,,202509001,02-23-09-74,Noria de Catalán,San Diego de la Unión,,Filtro - Aguadapt,,,,2,1,,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2026,2
2026-03-05,,100001003,02-23-09-77,Pozo Ademado,San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,,1,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2026,3
2025-10-16,,202106001,02-23-09-78,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,4,1,1,SECOPA,Caminos de Agua,FGRA - Fundación Gonzalo Río Arronte,,Agua y Salud,Cosecha de agua de lluvia,2025,10
2025-11-17,,202508003,02-23-09-80,Catalán del Refugio (Catalanes),San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,1,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-17,,202508001,02-23-09-82,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,1,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-17,,202508003,02-23-09-85,Catalán del Refugio (Catalanes),San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,1,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-19,,202503005,02-23-09-86,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,1,1,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-17,,202508002,02-23-09-95,Catalán del Refugio (Catalanes),San Diego de la Unión,,Filtro - Aguadapt,,,,3,0,0,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-17,,202508002,02-23-09-97,Catalán del Refugio (Catalanes),San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,0,2,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2025-11-26,,202503005,02-23-09-98,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,,1,,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2026-03-05,,100001003,02-23-10-04,Pozo Ademado,San Diego de la Unión,,Filtro - Aguadapt,,,,2,1,,,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2026,3
2026-04-18,,202601004,02-23-10-35,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,2,2,1,,,Caminos de Agua,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 5,Cosecha de agua de lluvia,2026,4
2026-02-09,,202509001,02-23-6-65,Noria de Catalán,San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2026,2
2026-02-09,,202509001,02-23-6-70,Noria de Catalán,San Diego de la Unión,,Filtro - Aguadapt,,,,2,1,,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2026,2
2025-07-11,,202503001,02-23-6-93,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,,,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 3,Cosecha de agua de lluvia,2025,7
2026-02-24,,201707005,02-23-69-29,Las Negritas,San Luis de la Paz,,Filtro - Aguadapt,,,,1,1,2,1,CUVAPAS,,Desconocido,,Pilar & Dylan s Wedding ,Cosecha de agua de lluvia,2026,2
2026-02-09,,202509001,02-23-8-56,Noria de Catalán,San Diego de la Unión,,Filtro - Aguadapt,,,,2,2,,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2026,2
2026-02-09,,202509001,02-23-8-65,Noria de Catalán,San Diego de la Unión,,Filtro - Aguadapt,,,,1,2,2,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2026,2
2025-05-05,,202408006,02-24-04-77,Vivienda de Abajo,San Miguel de Allende,,Filtro - Aguadapt,,,,1,1,2,0,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-05,,202408006,02-24-04-91,Vivienda de Abajo,San Miguel de Allende,,Filtro - Aguadapt,,,,2,1,3,0,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-26,,100001003,02-25-05-97,Ejido Gómez Villanueva,San Diego de la Unión,,Filtro - Aguadapt,,,,2,1,2,1,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,Fill up that field in Project Private,2025,5
2025-07-25,,202106001,02-26-08-26,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,3,3,2,1,SECOPA,Caminos de Agua,FGRA - Fundación Gonzalo Río Arronte,,Agua y Salud,Cosecha de agua de lluvia,2025,7
2025-07-11,,202504001,02-27-07-32,Garabatillo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,3,3,1,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 3,Cosecha de agua de lluvia,2025,7
2025-05-05,,202408006,03-23-05-34,Vivienda de Abajo,San Miguel de Allende,,Filtro - Aguadapt,,,,1,1,0,0,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-05-05,,202408006,03-23-05-83,Vivienda de Abajo,San Miguel de Allende,,Filtro - Aguadapt,,,,1,0,2,0,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,5
2025-07-03,,202406015,03-23-06-55,San Juan Pan de Arriba,San Diego de la Unión,,Filtro - Aguadapt,,,,1,1,0,1,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2025,7
2025-11-19,,202503005,07-23-00-19,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,0,,2,Caminos de Agua,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 4,Cosecha de agua de lluvia,2025,11
2026-04-18,,202601004,07-23-00-32,El Pájaro Bobo,Dolores Hidalgo Cuna de la Independencia Nacional,,Filtro - Aguadapt,,,,1,1,1,1,,Caminos de Agua,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 5,Cosecha de agua de lluvia,2026,4
